Entity,Code,Day,total_vaccinations
North America,,2021-01-03,4367243
North America,,2021-01-04,4747410
North America,,2021-01-05,5042357
North America,,2021-01-06,5545797
North America,,2021-01-07,6199721
North America,,2021-01-08,7026104
North America,,2021-01-09,7069017
North America,,2021-01-10,7098885
North America,,2021-01-11,9443182
North America,,2021-01-12,9818261
North America,,2021-01-13,10899989
North America,,2021-01-14,11948217
North America,,2021-01-15,13229101
North America,,2021-01-16,13312241
North America,,2021-01-17,13348588
North America,,2021-01-18,13417429
North America,,2021-01-19,16890417
North America,,2021-01-20,17754248
North America,,2021-01-21,18871355
North America,,2021-01-22,20535508
North America,,2021-01-23,21995911
North America,,2021-01-24,23333473
North America,,2021-01-25,24276954
North America,,2021-01-26,25120324
North America,,2021-01-27,26262192
North America,,2021-01-28,27829918
North America,,2021-01-29,29546493
North America,,2021-01-30,31264802
North America,,2021-01-31,32818236
North America,,2021-02-01,33948827
North America,,2021-02-02,34523796
North America,,2021-02-03,35643867
North America,,2021-02-04,37007482
North America,,2021-02-05,38651060
North America,,2021-02-06,40905361
North America,,2021-02-07,43094580
North America,,2021-02-08,44344424
North America,,2021-02-09,45168801
North America,,2021-02-10,46763178
North America,,2021-02-11,48416630
North America,,2021-02-12,50474080
North America,,2021-02-13,52740295
North America,,2021-02-14,55002012
North America,,2021-02-15,55064722
North America,,2021-02-16,57595312
North America,,2021-02-17,58824950
North America,,2021-02-18,60574759
North America,,2021-02-19,62757079
North America,,2021-02-20,64607997
North America,,2021-02-21,66488579
North America,,2021-02-22,67706898
North America,,2021-02-23,68689343
North America,,2021-02-24,70294622
North America,,2021-02-25,72386244
North America,,2021-02-26,74841280
North America,,2021-02-27,77384889
North America,,2021-02-28,79940699
North America,,2021-03-01,81830800
North America,,2021-03-02,83745414
North America,,2021-03-03,85847759
North America,,2021-03-04,88088831
North America,,2021-03-05,90807132
North America,,2021-03-06,93919679
North America,,2021-03-07,96458105
North America,,2021-03-08,98379818
North America,,2021-03-09,100387729
North America,,2021-03-10,102965173
North America,,2021-03-11,105946153
North America,,2021-03-12,109267263
North America,,2021-03-13,114166172
North America,,2021-03-14,115767843
North America,,2021-03-15,118103763
North America,,2021-03-16,120040403
North America,,2021-03-17,122736893
North America,,2021-03-18,125839541
North America,,2021-03-19,128861123
North America,,2021-03-20,132409952
North America,,2021-03-21,135709382
North America,,2021-03-22,138129674
North America,,2021-03-23,140240951
North America,,2021-03-24,142912349
North America,,2021-03-25,146093294
North America,,2021-03-26,149953322
North America,,2021-03-27,153869974
North America,,2021-03-28,157453648
North America,,2021-03-29,160226619
North America,,2021-03-30,162695433
North America,,2021-03-31,166078070
North America,,2021-04-01,169678984
North America,,2021-04-02,174622851
North America,,2021-04-03,179260122
North America,,2021-04-04,182793437
North America,,2021-04-05,185379596
North America,,2021-04-06,187522787
North America,,2021-04-07,191127788
North America,,2021-04-08,195373885
North America,,2021-04-09,200052314
North America,,2021-04-10,205169252
North America,,2021-04-11,209149155
North America,,2021-04-12,212599894
North America,,2021-04-13,216167995
North America,,2021-04-14,219800161
North America,,2021-04-15,223770190
North Macedonia,MKD,2021-02-16,0
North Macedonia,MKD,2021-03-16,5300
North Macedonia,MKD,2021-03-31,7735
North Macedonia,MKD,2021-04-02,8398
North Macedonia,MKD,2021-04-03,9003
North Macedonia,MKD,2021-04-05,12052
North Macedonia,MKD,2021-04-07,15419
North Macedonia,MKD,2021-04-08,18261
North Macedonia,MKD,2021-04-09,21333
North Macedonia,MKD,2021-04-10,24020
North Macedonia,MKD,2021-04-12,26014
North Macedonia,MKD,2021-04-13,29263
North Macedonia,MKD,2021-04-14,31460
Northern Cyprus,OWID_CYN,2021-01-14,0
Northern Cyprus,OWID_CYN,2021-01-19,4968
Northern Cyprus,OWID_CYN,2021-01-22,11000
Northern Cyprus,OWID_CYN,2021-03-25,97969
Northern Cyprus,OWID_CYN,2021-04-14,104978
Northern Ireland,,2021-01-03,41956
Northern Ireland,,2021-01-10,91954
Northern Ireland,,2021-01-11,99475
Northern Ireland,,2021-01-12,109257
Northern Ireland,,2021-01-13,121711
Northern Ireland,,2021-01-14,133831
Northern Ireland,,2021-01-15,137380
Northern Ireland,,2021-01-16,140561
Northern Ireland,,2021-01-17,146733
Northern Ireland,,2021-01-18,154436
Northern Ireland,,2021-01-19,160396
Northern Ireland,,2021-01-20,166538
Northern Ireland,,2021-01-21,173549
Northern Ireland,,2021-01-22,177026
Northern Ireland,,2021-01-23,178331
Northern Ireland,,2021-01-24,182355
Northern Ireland,,2021-01-25,186112
Northern Ireland,,2021-01-26,191050
Northern Ireland,,2021-01-27,199211
Northern Ireland,,2021-01-28,220201
Northern Ireland,,2021-01-29,228211
Northern Ireland,,2021-01-30,238924
Northern Ireland,,2021-01-31,246421
Northern Ireland,,2021-02-01,258311
Northern Ireland,,2021-02-02,271826
Northern Ireland,,2021-02-03,289274
Northern Ireland,,2021-02-04,301279
Northern Ireland,,2021-02-05,316420
Northern Ireland,,2021-02-06,323122
Northern Ireland,,2021-02-07,330941
Northern Ireland,,2021-02-08,345195
Northern Ireland,,2021-02-09,361430
Northern Ireland,,2021-02-10,381894
Northern Ireland,,2021-02-11,401966
Northern Ireland,,2021-02-12,416708
Northern Ireland,,2021-02-13,420077
Northern Ireland,,2021-02-14,426248
Northern Ireland,,2021-02-15,438708
Northern Ireland,,2021-02-16,447685
Northern Ireland,,2021-02-17,457581
Northern Ireland,,2021-02-18,466524
Northern Ireland,,2021-02-19,473670
Northern Ireland,,2021-02-20,476816
Northern Ireland,,2021-02-21,488826
Northern Ireland,,2021-02-22,499206
Northern Ireland,,2021-02-23,509580
Northern Ireland,,2021-02-24,523230
Northern Ireland,,2021-02-25,537086
Northern Ireland,,2021-02-26,548294
Northern Ireland,,2021-02-27,553661
Northern Ireland,,2021-02-28,558597
Northern Ireland,,2021-03-01,572759
Northern Ireland,,2021-03-02,582881
Northern Ireland,,2021-03-03,596860
Northern Ireland,,2021-03-04,609798
Northern Ireland,,2021-03-05,619315
Northern Ireland,,2021-03-06,625144
Northern Ireland,,2021-03-07,631654
Northern Ireland,,2021-03-08,641121
Northern Ireland,,2021-03-09,648028
Northern Ireland,,2021-03-10,655643
Northern Ireland,,2021-03-11,664029
Northern Ireland,,2021-03-12,671514
Northern Ireland,,2021-03-13,677602
Northern Ireland,,2021-03-14,684097
Northern Ireland,,2021-03-15,692264
Northern Ireland,,2021-03-16,704747
Northern Ireland,,2021-03-17,713392
Northern Ireland,,2021-03-18,726290
Northern Ireland,,2021-03-19,738286
Northern Ireland,,2021-03-20,746254
Northern Ireland,,2021-03-21,776211
Northern Ireland,,2021-03-23,791117
Northern Ireland,,2021-03-24,808241
Northern Ireland,,2021-03-25,825310
Northern Ireland,,2021-03-26,839609
Northern Ireland,,2021-03-27,850041
Northern Ireland,,2021-03-28,855488
Northern Ireland,,2021-03-29,872751
Northern Ireland,,2021-03-30,887598
Northern Ireland,,2021-03-31,901766
Northern Ireland,,2021-04-01,918459
Northern Ireland,,2021-04-02,932502
Northern Ireland,,2021-04-03,939591
Northern Ireland,,2021-04-04,943750
Northern Ireland,,2021-04-05,950868
Northern Ireland,,2021-04-06,958783
Northern Ireland,,2021-04-07,973182
Northern Ireland,,2021-04-08,987819
Northern Ireland,,2021-04-09,1003165
Northern Ireland,,2021-04-10,1014642
Northern Ireland,,2021-04-11,1025912
Northern Ireland,,2021-04-12,1042365
Northern Ireland,,2021-04-13,1062178
Northern Ireland,,2021-04-14,1081565
Norway,NOR,2020-12-27,5
Norway,NOR,2020-12-28,609
Norway,NOR,2020-12-29,1676
Norway,NOR,2020-12-30,2103
Norway,NOR,2020-12-31,2175
Norway,NOR,2021-01-01,2181
Norway,NOR,2021-01-02,2181
Norway,NOR,2021-01-03,2184
Norway,NOR,2021-01-04,2190
Norway,NOR,2021-01-05,5575
Norway,NOR,2021-01-06,14644
Norway,NOR,2021-01-07,21199
Norway,NOR,2021-01-08,22815
Norway,NOR,2021-01-09,22950
Norway,NOR,2021-01-10,23058
Norway,NOR,2021-01-11,23415
Norway,NOR,2021-01-12,27676
Norway,NOR,2021-01-13,37466
Norway,NOR,2021-01-14,45942
Norway,NOR,2021-01-15,50422
Norway,NOR,2021-01-16,51169
Norway,NOR,2021-01-17,51523
Norway,NOR,2021-01-18,53090
Norway,NOR,2021-01-19,58453
Norway,NOR,2021-01-20,69211
Norway,NOR,2021-01-21,77827
Norway,NOR,2021-01-22,81151
Norway,NOR,2021-01-23,81510
Norway,NOR,2021-01-24,81577
Norway,NOR,2021-01-25,82158
Norway,NOR,2021-01-26,86580
Norway,NOR,2021-01-27,105595
Norway,NOR,2021-01-28,123076
Norway,NOR,2021-01-29,128997
Norway,NOR,2021-01-30,129319
Norway,NOR,2021-01-31,129476
Norway,NOR,2021-02-01,129979
Norway,NOR,2021-02-02,139476
Norway,NOR,2021-02-03,172977
Norway,NOR,2021-02-04,207654
Norway,NOR,2021-02-05,223156
Norway,NOR,2021-02-06,224703
Norway,NOR,2021-02-07,225323
Norway,NOR,2021-02-08,226364
Norway,NOR,2021-02-09,235155
Norway,NOR,2021-02-10,266828
Norway,NOR,2021-02-11,296368
Norway,NOR,2021-02-12,308033
Norway,NOR,2021-02-13,309234
Norway,NOR,2021-02-14,309348
Norway,NOR,2021-02-15,310903
Norway,NOR,2021-02-16,319195
Norway,NOR,2021-02-17,351245
Norway,NOR,2021-02-18,380972
Norway,NOR,2021-02-19,396509
Norway,NOR,2021-02-20,397187
Norway,NOR,2021-02-21,397350
Norway,NOR,2021-02-22,400067
Norway,NOR,2021-02-23,411024
Norway,NOR,2021-02-24,444499
Norway,NOR,2021-02-25,480815
Norway,NOR,2021-02-26,499103
Norway,NOR,2021-02-27,499750
Norway,NOR,2021-02-28,500448
Norway,NOR,2021-03-01,506441
Norway,NOR,2021-03-02,520799
Norway,NOR,2021-03-03,556561
Norway,NOR,2021-03-04,591324
Norway,NOR,2021-03-05,609781
Norway,NOR,2021-03-06,610662
Norway,NOR,2021-03-07,610756
Norway,NOR,2021-03-08,615736
Norway,NOR,2021-03-09,632482
Norway,NOR,2021-03-10,670751
Norway,NOR,2021-03-11,699342
Norway,NOR,2021-03-12,709984
Norway,NOR,2021-03-13,710335
Norway,NOR,2021-03-14,710448
Norway,NOR,2021-03-15,710985
Norway,NOR,2021-03-16,717265
Norway,NOR,2021-03-17,741860
Norway,NOR,2021-03-18,764272
Norway,NOR,2021-03-19,772005
Norway,NOR,2021-03-20,772486
Norway,NOR,2021-03-21,772743
Norway,NOR,2021-03-22,774333
Norway,NOR,2021-03-23,788387
Norway,NOR,2021-03-24,831171
Norway,NOR,2021-03-25,872222
Norway,NOR,2021-03-26,890718
Norway,NOR,2021-03-27,891317
Norway,NOR,2021-03-28,891650
Norway,NOR,2021-03-29,896427
Norway,NOR,2021-03-30,932595
Norway,NOR,2021-03-31,976269
Norway,NOR,2021-04-01,987154
Norway,NOR,2021-04-02,992139
Norway,NOR,2021-04-03,992408
Norway,NOR,2021-04-04,992839
Norway,NOR,2021-04-05,994213
Norway,NOR,2021-04-06,1015297
Norway,NOR,2021-04-07,1077285
Norway,NOR,2021-04-08,1138425
Norway,NOR,2021-04-09,1166151
Norway,NOR,2021-04-10,1167235
Norway,NOR,2021-04-11,1167794
Norway,NOR,2021-04-12,1171376
Norway,NOR,2021-04-13,1196521
Norway,NOR,2021-04-14,1260088
Oceania,,2021-02-15,0
Oceania,,2021-02-16,0
Oceania,,2021-02-17,0
Oceania,,2021-02-18,1
Oceania,,2021-02-19,29
Oceania,,2021-02-20,94
Oceania,,2021-02-21,163
Oceania,,2021-02-22,631
Oceania,,2021-02-23,3849
Oceania,,2021-02-24,8694
Oceania,,2021-02-25,20385
Oceania,,2021-02-26,29496
Oceania,,2021-02-27,35837
Oceania,,2021-02-28,38614
Oceania,,2021-03-01,41844
Oceania,,2021-03-02,51542
Oceania,,2021-03-03,62457
Oceania,,2021-03-04,74257
Oceania,,2021-03-05,86392
Oceania,,2021-03-06,92069
Oceania,,2021-03-07,96986
Oceania,,2021-03-08,103082
Oceania,,2021-03-09,113046
Oceania,,2021-03-10,125651
Oceania,,2021-03-11,145787
Oceania,,2021-03-12,156934
Oceania,,2021-03-13,181881
Oceania,,2021-03-14,185729
Oceania,,2021-03-15,189841
Oceania,,2021-03-16,209659
Oceania,,2021-03-17,232788
Oceania,,2021-03-18,257350
Oceania,,2021-03-19,274510
Oceania,,2021-03-20,288860
Oceania,,2021-03-21,293633
Oceania,,2021-03-22,321050
Oceania,,2021-03-23,349080
Oceania,,2021-03-24,400366
Oceania,,2021-03-25,456876
Oceania,,2021-03-26,513215
Oceania,,2021-03-27,561537
Oceania,,2021-03-28,567755
Oceania,,2021-03-29,602899
Oceania,,2021-03-30,664315
Oceania,,2021-03-31,745875
Oceania,,2021-04-01,826224
Oceania,,2021-04-02,907513
Oceania,,2021-04-03,914065
Oceania,,2021-04-04,930033
Oceania,,2021-04-05,932372
Oceania,,2021-04-06,947971
Oceania,,2021-04-07,1020553
Oceania,,2021-04-08,1104565
Oceania,,2021-04-09,1193245
Oceania,,2021-04-10,1258474
Oceania,,2021-04-11,1290551
Oceania,,2021-04-12,1309273
Oceania,,2021-04-13,1373347
Oceania,,2021-04-14,1434338
Oceania,,2021-04-15,1526036
Oman,OMN,2020-12-28,1717
Oman,OMN,2020-12-29,3363
Oman,OMN,2020-12-30,5043
Oman,OMN,2020-12-31,6516
Oman,OMN,2021-01-02,7231
Oman,OMN,2021-01-03,8826
Oman,OMN,2021-01-04,10728
Oman,OMN,2021-01-05,12751
Oman,OMN,2021-01-06,14005
Oman,OMN,2021-01-07,14911
Oman,OMN,2021-01-08,14980
Oman,OMN,2021-01-09,15023
Oman,OMN,2021-01-10,15907
Oman,OMN,2021-01-11,18287
Oman,OMN,2021-01-12,20649
Oman,OMN,2021-01-13,22749
Oman,OMN,2021-01-14,24204
Oman,OMN,2021-01-16,24773
Oman,OMN,2021-01-17,25446
Oman,OMN,2021-01-18,26758
Oman,OMN,2021-01-19,28049
Oman,OMN,2021-01-20,29548
Oman,OMN,2021-01-23,30675
Oman,OMN,2021-01-24,32765
Oman,OMN,2021-01-25,34606
Oman,OMN,2021-01-26,36206
Oman,OMN,2021-01-27,37045
Oman,OMN,2021-02-08,39146
Oman,OMN,2021-02-09,41192
Oman,OMN,2021-02-10,43233
Oman,OMN,2021-02-11,45065
Oman,OMN,2021-02-12,46829
Oman,OMN,2021-02-13,47198
Oman,OMN,2021-02-14,48819
Oman,OMN,2021-02-15,50100
Oman,OMN,2021-02-16,56847
Oman,OMN,2021-02-17,58255
Oman,OMN,2021-02-18,59878
Oman,OMN,2021-02-19,61971
Oman,OMN,2021-02-20,62487
Oman,OMN,2021-02-21,64538
Oman,OMN,2021-02-22,66103
Oman,OMN,2021-02-23,67660
Oman,OMN,2021-03-09,94518
Oman,OMN,2021-03-10,98168
Oman,OMN,2021-03-15,105003
Oman,OMN,2021-03-17,109844
Oman,OMN,2021-03-22,120837
Oman,OMN,2021-03-24,129198
Oman,OMN,2021-03-29,139897
Oman,OMN,2021-03-31,151512
Oman,OMN,2021-04-05,171055
Oman,OMN,2021-04-12,188029
Oman,OMN,2021-04-14,192808
Pakistan,PAK,2021-02-02,0
Pakistan,PAK,2021-02-10,27228
Pakistan,PAK,2021-02-17,52768
Pakistan,PAK,2021-02-21,72882
Pakistan,PAK,2021-03-14,350000
Pakistan,PAK,2021-03-31,800000
Palestine,PSE,2021-03-30,81942
Palestine,PSE,2021-03-31,87066
Palestine,PSE,2021-04-01,93217
Palestine,PSE,2021-04-03,100386
Palestine,PSE,2021-04-04,102755
Palestine,PSE,2021-04-05,111880
Palestine,PSE,2021-04-06,121326
Palestine,PSE,2021-04-07,132392
Palestine,PSE,2021-04-08,143142
Panama,PAN,2021-01-19,0
Panama,PAN,2021-01-20,641
Panama,PAN,2021-01-21,2728
Panama,PAN,2021-01-22,5081
Panama,PAN,2021-01-23,5594
Panama,PAN,2021-01-24,6420
Panama,PAN,2021-01-25,6597
Panama,PAN,2021-01-26,7497
Panama,PAN,2021-01-27,8546
Panama,PAN,2021-01-28,8723
Panama,PAN,2021-01-29,8772
Panama,PAN,2021-01-30,8772
Panama,PAN,2021-01-31,8772
Panama,PAN,2021-02-01,10549
Panama,PAN,2021-02-02,12013
Panama,PAN,2021-02-03,12362
Panama,PAN,2021-02-04,12428
Panama,PAN,2021-02-05,12441
Panama,PAN,2021-02-06,12441
Panama,PAN,2021-02-07,12441
Panama,PAN,2021-02-08,12441
Panama,PAN,2021-02-09,12441
Panama,PAN,2021-02-10,12441
Panama,PAN,2021-02-11,12441
Panama,PAN,2021-02-12,12441
Panama,PAN,2021-02-13,12441
Panama,PAN,2021-02-14,12441
Panama,PAN,2021-02-15,12441
Panama,PAN,2021-02-16,12441
Panama,PAN,2021-02-17,12772
Panama,PAN,2021-02-18,13372
Panama,PAN,2021-02-19,36114
Panama,PAN,2021-02-20,45535
Panama,PAN,2021-02-21,47848
Panama,PAN,2021-02-22,56210
Panama,PAN,2021-02-23,60088
Panama,PAN,2021-02-24,70578
Panama,PAN,2021-02-25,89419
Panama,PAN,2021-02-26,106667
Panama,PAN,2021-02-27,114529
Panama,PAN,2021-02-28,117658
Panama,PAN,2021-03-01,122305
Panama,PAN,2021-03-02,128132
Panama,PAN,2021-03-03,132610
Panama,PAN,2021-03-04,150411
Panama,PAN,2021-03-05,166931
Panama,PAN,2021-03-06,194715
Panama,PAN,2021-03-07,208415
Panama,PAN,2021-03-08,211751
Panama,PAN,2021-03-09,214492
Panama,PAN,2021-03-10,224765
Panama,PAN,2021-03-11,233365
Panama,PAN,2021-03-12,245177
Panama,PAN,2021-03-13,252313
Panama,PAN,2021-03-14,253800
Panama,PAN,2021-03-15,259843
Panama,PAN,2021-03-16,266298
Panama,PAN,2021-03-18,287086
Panama,PAN,2021-03-19,297165
Panama,PAN,2021-03-20,309324
Panama,PAN,2021-03-21,309660
Panama,PAN,2021-03-22,310108
Panama,PAN,2021-03-23,312761
Panama,PAN,2021-03-24,320079
Panama,PAN,2021-03-25,329822
Panama,PAN,2021-03-26,342716
Panama,PAN,2021-03-27,352876
Panama,PAN,2021-03-28,357431
Panama,PAN,2021-03-29,358277
Panama,PAN,2021-03-30,364079
Panama,PAN,2021-03-31,370793
Panama,PAN,2021-04-01,373491
Panama,PAN,2021-04-05,387580
Panama,PAN,2021-04-06,408618
Panama,PAN,2021-04-07,440787
Panama,PAN,2021-04-08,456929
Panama,PAN,2021-04-09,478146
Panama,PAN,2021-04-10,490911
Panama,PAN,2021-04-11,498584
Panama,PAN,2021-04-12,505005
Panama,PAN,2021-04-13,518629
Panama,PAN,2021-04-14,529017
Panama,PAN,2021-04-15,550860
Papua New Guinea,PNG,2021-03-29,0
Papua New Guinea,PNG,2021-04-04,250
Papua New Guinea,PNG,2021-04-11,1081
Paraguay,PRY,2021-02-21,0
Paraguay,PRY,2021-02-22,200
Paraguay,PRY,2021-02-23,545
Paraguay,PRY,2021-02-24,1000
Paraguay,PRY,2021-02-25,1360
Paraguay,PRY,2021-02-26,1520
Paraguay,PRY,2021-03-02,1630
Paraguay,PRY,2021-03-03,1695
Paraguay,PRY,2021-03-04,1725
Paraguay,PRY,2021-03-07,1775
Paraguay,PRY,2021-03-08,1875
Paraguay,PRY,2021-03-09,1930
Paraguay,PRY,2021-03-10,2891
Paraguay,PRY,2021-03-11,4720
Paraguay,PRY,2021-03-12,7848
Paraguay,PRY,2021-03-13,9908
Paraguay,PRY,2021-03-14,11643
Paraguay,PRY,2021-03-15,12078
Paraguay,PRY,2021-03-16,13053
Paraguay,PRY,2021-03-17,13929
Paraguay,PRY,2021-03-18,14467
Paraguay,PRY,2021-03-19,14707
Paraguay,PRY,2021-03-20,14708
Paraguay,PRY,2021-03-22,14734
Paraguay,PRY,2021-03-23,18874
Paraguay,PRY,2021-03-24,24373
Paraguay,PRY,2021-03-25,30038
Paraguay,PRY,2021-03-26,34826
Paraguay,PRY,2021-03-27,36954
Paraguay,PRY,2021-03-28,38171
Paraguay,PRY,2021-03-29,41542
Paraguay,PRY,2021-03-30,43629
Paraguay,PRY,2021-03-31,45328
Paraguay,PRY,2021-04-01,45494
Paraguay,PRY,2021-04-02,46081
Paraguay,PRY,2021-04-03,46385
Paraguay,PRY,2021-04-04,46387
Paraguay,PRY,2021-04-05,46940
Paraguay,PRY,2021-04-06,47564
Paraguay,PRY,2021-04-07,49022
Paraguay,PRY,2021-04-08,51154
Paraguay,PRY,2021-04-09,53452
Paraguay,PRY,2021-04-10,55215
Paraguay,PRY,2021-04-11,56695
Paraguay,PRY,2021-04-12,60517
Paraguay,PRY,2021-04-13,66966
Peru,PER,2021-02-09,3844
Peru,PER,2021-02-10,20428
Peru,PER,2021-02-11,54279
Peru,PER,2021-02-12,86639
Peru,PER,2021-02-13,105560
Peru,PER,2021-02-14,110754
Peru,PER,2021-02-15,122320
Peru,PER,2021-02-16,129649
Peru,PER,2021-02-17,133403
Peru,PER,2021-02-18,140328
Peru,PER,2021-02-19,169820
Peru,PER,2021-02-20,195401
Peru,PER,2021-02-21,199648
Peru,PER,2021-02-22,227527
Peru,PER,2021-02-23,254069
Peru,PER,2021-02-24,276190
Peru,PER,2021-02-25,291663
Peru,PER,2021-02-26,307184
Peru,PER,2021-02-27,314015
Peru,PER,2021-02-28,315024
Peru,PER,2021-03-01,324140
Peru,PER,2021-03-02,332519
Peru,PER,2021-03-03,350204
Peru,PER,2021-03-04,380348
Peru,PER,2021-03-05,415312
Peru,PER,2021-03-06,433046
Peru,PER,2021-03-07,435193
Peru,PER,2021-03-08,462321
Peru,PER,2021-03-09,485517
Peru,PER,2021-03-10,502798
Peru,PER,2021-03-11,515880
Peru,PER,2021-03-12,540317
Peru,PER,2021-03-13,573348
Peru,PER,2021-03-14,576542
Peru,PER,2021-03-15,617704
Peru,PER,2021-03-16,658607
Peru,PER,2021-03-17,700713
Peru,PER,2021-03-18,742006
Peru,PER,2021-03-19,782348
Peru,PER,2021-03-20,805740
Peru,PER,2021-03-21,807423
Peru,PER,2021-03-22,823527
Peru,PER,2021-03-23,841090
Peru,PER,2021-03-24,859255
Peru,PER,2021-03-25,874268
Peru,PER,2021-03-26,892586
Peru,PER,2021-03-27,905715
Peru,PER,2021-03-28,907954
Peru,PER,2021-03-29,922433
Peru,PER,2021-03-30,942214
Peru,PER,2021-03-31,962534
Peru,PER,2021-04-01,968201
Peru,PER,2021-04-02,971803
Peru,PER,2021-04-03,979530
Peru,PER,2021-04-04,980171
Peru,PER,2021-04-05,990859
Peru,PER,2021-04-06,1013687
Peru,PER,2021-04-07,1037370
Peru,PER,2021-04-08,1069014
Peru,PER,2021-04-09,1091222
Peru,PER,2021-04-10,1101574
Peru,PER,2021-04-11,1101636
Peru,PER,2021-04-12,1114768
Peru,PER,2021-04-13,1128742
Peru,PER,2021-04-14,1142224
Philippines,PHL,2021-02-28,0
Philippines,PHL,2021-03-01,756
Philippines,PHL,2021-03-02,2793
Philippines,PHL,2021-03-04,10000
Philippines,PHL,2021-03-06,25138
Philippines,PHL,2021-03-07,29266
Philippines,PHL,2021-03-08,44000
Philippines,PHL,2021-03-09,89077
Philippines,PHL,2021-03-10,114500
Philippines,PHL,2021-03-13,193492
Philippines,PHL,2021-03-15,215997
Philippines,PHL,2021-03-16,216794
Philippines,PHL,2021-03-17,269583
Philippines,PHL,2021-03-18,240297
Philippines,PHL,2021-03-20,336656
Philippines,PHL,2021-03-23,508332
Philippines,PHL,2021-03-27,656331
Philippines,PHL,2021-03-30,738913
Philippines,PHL,2021-04-05,855457
Philippines,PHL,2021-04-06,922898
Philippines,PHL,2021-04-11,1139644
Philippines,PHL,2021-04-12,1202297
Philippines,PHL,2021-04-13,1255716
Poland,POL,2020-12-28,2000
Poland,POL,2020-12-29,6300
Poland,POL,2020-12-30,36300
Poland,POL,2020-12-31,47600
Poland,POL,2021-01-02,50391
Poland,POL,2021-01-03,50833
Poland,POL,2021-01-04,92220
Poland,POL,2021-01-05,140226
Poland,POL,2021-01-06,160359
Poland,POL,2021-01-07,188956
Poland,POL,2021-01-08,198787
Poland,POL,2021-01-09,200022
Poland,POL,2021-01-10,203053
Poland,POL,2021-01-11,257834
Poland,POL,2021-01-12,309620
Poland,POL,2021-01-13,369212
Poland,POL,2021-01-14,410480
Poland,POL,2021-01-15,436963
Poland,POL,2021-01-16,457303
Poland,POL,2021-01-17,469466
Poland,POL,2021-01-18,495164
Poland,POL,2021-01-19,541229
Poland,POL,2021-01-20,591785
Poland,POL,2021-01-21,644999
Poland,POL,2021-01-22,684277
Poland,POL,2021-01-23,701164
Poland,POL,2021-01-24,707474
Poland,POL,2021-01-25,776987
Poland,POL,2021-01-26,905457
Poland,POL,2021-01-27,1008253
Poland,POL,2021-01-28,1097036
Poland,POL,2021-01-29,1141081
Poland,POL,2021-01-30,1156931
Poland,POL,2021-01-31,1176904
Poland,POL,2021-02-01,1231716
Poland,POL,2021-02-02,1342435
Poland,POL,2021-02-03,1461578
Poland,POL,2021-02-04,1566604
Poland,POL,2021-02-05,1617764
Poland,POL,2021-02-06,1641158
Poland,POL,2021-02-07,1656708
Poland,POL,2021-02-09,1773715
Poland,POL,2021-02-11,1993739
Poland,POL,2021-02-12,2071009
Poland,POL,2021-02-13,2107089
Poland,POL,2021-02-14,2122245
Poland,POL,2021-02-15,2159146
Poland,POL,2021-02-16,2230117
Poland,POL,2021-02-17,2384794
Poland,POL,2021-02-18,2556999
Poland,POL,2021-02-19,2660776
Poland,POL,2021-02-20,2697815
Poland,POL,2021-02-21,2715159
Poland,POL,2021-02-22,2759436
Poland,POL,2021-02-24,2990683
Poland,POL,2021-02-26,3269812
Poland,POL,2021-02-28,3336354
Poland,POL,2021-03-01,3383426
Poland,POL,2021-03-03,3619316
Poland,POL,2021-03-04,3791577
Poland,POL,2021-03-06,3951104
Poland,POL,2021-03-08,4004734
Poland,POL,2021-03-09,4086863
Poland,POL,2021-03-11,4391256
Poland,POL,2021-03-12,4487273
Poland,POL,2021-03-13,4517537
Poland,POL,2021-03-14,4530783
Poland,POL,2021-03-15,4557060
Poland,POL,2021-03-16,4605929
Poland,POL,2021-03-17,4738902
Poland,POL,2021-03-18,4893320
Poland,POL,2021-03-19,4983494
Poland,POL,2021-03-20,5014167
Poland,POL,2021-03-21,5026182
Poland,POL,2021-03-22,5077928
Poland,POL,2021-03-23,5193835
Poland,POL,2021-03-24,5381726
Poland,POL,2021-03-26,5755551
Poland,POL,2021-03-28,5882581
Poland,POL,2021-03-30,6081824
Poland,POL,2021-03-31,6270976
Poland,POL,2021-04-01,6462769
Poland,POL,2021-04-02,6614819
Poland,POL,2021-04-04,6658909
Poland,POL,2021-04-05,6665384
Poland,POL,2021-04-07,6999652
Poland,POL,2021-04-08,7263426
